date,open,high,low,close,volume,average,barCount
2024-08-29 14:30:00,414.94,421.75,414.49,421.01,1879824.0,417.733,9006
2024-08-29 15:00:00,421.01,422.05,410.6,420.14,1697998.0,420.474,9147
2024-08-29 16:00:00,420.18,420.43,418.57,419.16,855490.0,419.534,5130
2024-08-29 17:00:00,419.12,420.35,418.96,419.5,517707.0,419.611,2929
2024-08-29 18:00:00,419.48,419.48,417.25,417.97,519077.0,418.091,2963
2024-08-29 19:00:00,417.93,417.93,412.69,413.41,907877.0,414.974,5118
2024-08-29 20:00:00,413.43,414.68,411.93,413.18,1825932.0,413.211,12278
2024-08-30 14:30:00,414.91,417.02,414.19,416.63,1011230.0,415.772,5061
2024-08-30 15:00:00,416.69,417.39,414.43,414.43,734731.0,416.355,4516
2024-08-30 16:00:00,414.43,415.6,413.95,414.8,759902.0,414.995,4671
2024-08-30 17:00:00,414.8,414.85,412.13,413.92,709865.0,413.578,3555
2024-08-30 18:00:00,413.95,414.67,412.32,412.42,565430.0,413.539,3262
2024-08-30 19:00:00,412.46,413.83,412.19,413.79,556089.0,413.061,3486
2024-08-30 20:00:00,413.75,417.45,413.24,417.12,2355805.0,415.65,13884
2024-09-03 14:30:00,417.95,419.88,415.34,418.21,1424921.0,417.812,5964
2024-09-03 15:00:00,418.15,418.5,413.05,413.4,1447443.0,415.936,8586
2024-09-03 16:00:00,413.5,414.11,411.51,411.6,858323.0,413.137,5007
2024-09-03 17:00:00,411.63,413.21,410.88,411.21,679437.0,411.793,3962
2024-09-03 18:00:00,411.22,412.03,410.85,410.97,515289.0,411.314,3150
2024-09-03 19:00:00,411.01,411.1,408.89,410.04,881529.0,409.845,5575
2024-09-03 20:00:00,410.02,410.57,407.03,409.54,2043482.0,409.039,13812
2024-09-04 14:30:00,405.79,407.89,404.37,406.89,1458839.0,406.066,6448
2024-09-04 15:00:00,406.87,410.6,404.6,410.56,1619449.0,407.801,10220
2024-09-04 16:00:00,410.56,411.24,408.64,409.5,903766.0,409.903,5653
2024-09-04 17:00:00,409.48,410.74,408.66,409.41,909719.0,409.518,5703
2024-09-04 18:00:00,409.32,409.35,407.98,408.8,599648.0,408.673,3285
2024-09-04 19:00:00,408.78,409.69,408.46,408.93,540335.0,409.052,3361
2024-09-04 20:00:00,408.92,410.92,408.33,408.8,1302124.0,409.44,8370
2024-09-05 14:30:00,407.62,413.09,407.62,411.45,1154349.0,410.1,6004
