date,open,high,low,close,volume,average,barCount
2024-08-29 14:30:00,135.0,135.2,133.53,133.73,21939.0,134.286,59
2024-08-29 15:00:00,133.8,135.37,133.79,135.07,19518.0,134.998,136
2024-08-29 16:00:00,135.2,135.65,135.07,135.65,8537.0,135.331,70
2024-08-29 17:00:00,135.67,135.86,135.65,135.77,7301.0,135.775,61
2024-08-29 18:00:00,135.76,135.84,135.57,135.78,4126.0,135.701,39
2024-08-29 19:00:00,135.76,135.82,135.23,135.28,12960.0,135.571,107
2024-08-29 20:00:00,135.15,135.92,135.02,135.64,55840.0,135.55,426
2024-08-30 14:30:00,135.75,136.35,135.6,135.94,12060.0,135.855,36
2024-08-30 15:00:00,135.85,136.59,135.8,136.59,5926.0,136.251,53
2024-08-30 16:00:00,136.6,136.67,135.83,135.91,7726.0,136.26,70
2024-08-30 17:00:00,135.98,136.06,135.6,135.89,7909.0,135.862,75
2024-08-30 18:00:00,135.9,136.01,135.64,135.97,6461.0,135.795,56
2024-08-30 19:00:00,135.96,136.65,135.96,136.65,30014.0,136.292,185
2024-08-30 20:00:00,136.62,137.51,136.18,137.03,186879.0,136.848,1363
2024-09-03 14:30:00,137.0,137.63,136.62,137.47,11615.0,137.007,50
2024-09-03 15:00:00,137.67,137.69,136.42,137.28,34811.0,136.88,286
2024-09-03 16:00:00,137.48,138.42,137.42,138.39,10007.0,138.106,82
2024-09-03 17:00:00,138.35,138.37,137.59,137.79,15039.0,137.977,131
2024-09-03 18:00:00,137.75,137.94,137.3,137.37,16437.0,137.679,145
2024-09-03 19:00:00,137.33,137.83,137.28,137.49,14116.0,137.627,118
2024-09-03 20:00:00,137.49,137.71,136.83,137.56,92647.0,137.3,745
2024-09-04 14:30:00,138.71,139.34,137.86,138.82,15444.0,138.604,70
2024-09-04 15:00:00,138.68,139.29,138.21,138.48,39830.0,138.66,298
2024-09-04 16:00:00,138.54,138.76,137.69,138.16,52041.0,138.354,325
2024-09-04 17:00:00,138.17,138.2,137.51,137.97,20456.0,137.909,158
2024-09-04 18:00:00,137.97,137.98,137.41,137.62,16776.0,137.7,149
2024-09-04 19:00:00,137.53,138.19,137.52,138.17,9036.0,137.984,82
2024-09-04 20:00:00,138.13,138.4,137.95,138.17,67307.0,138.212,545
2024-09-05 14:30:00,138.91,139.15,136.5,136.5,12726.0,137.725,62
2024-09-05 15:00:00,136.67,136.99,136.13,136.46,23148.0,136.566,178
2024-09-05 16:00:00,136.26,136.49,135.82,136.14,5663.0,136.081,50
2024-09-05 17:00:00,136.13,136.26,135.67,136.16,10666.0,135.992,68
2024-09-05 18:00:00,136.22,136.63,135.94,136.54,9830.0,136.228,58
2024-09-05 19:00:00,136.56,137.14,136.52,137.01,8987.0,136.777,66
2024-09-05 20:00:00,136.93,136.94,136.25,136.29,43441.0,136.502,335
2024-09-06 14:30:00,136.33,137.33,136.33,137.14,10431.0,136.792,47
2024-09-06 15:00:00,137.28,137.32,135.84,135.85,22324.0,136.444,83
2024-09-06 16:00:00,135.83,136.54,135.39,135.48,7325.0,135.879,62
2024-09-06 17:00:00,135.46,135.66,135.27,135.32,6414.0,135.496,53
2024-09-06 18:00:00,135.31,135.36,134.97,135.29,6428.0,135.194,47
2024-09-06 19:00:00,135.25,135.33,135.04,135.33,6800.0,135.146,60
2024-09-06 20:00:00,135.3,135.57,135.05,135.4,38635.0,135.331,348
2024-09-09 14:30:00,136.14,136.16,133.88,135.57,26353.0,135.473,112
2024-09-09 15:00:00,135.77,137.28,135.76,137.28,32201.0,136.519,175
2024-09-09 16:00:00,137.28,137.79,137.0,137.67,23289.0,137.355,155
2024-09-09 17:00:00,137.59,138.32,137.52,138.2,11566.0,137.96,65
2024-09-09 18:00:00,138.34,138.36,137.98,138.07,8528.0,138.198,58
2024-09-09 19:00:00,138.05,138.49,138.04,138.22,7445.0,138.231,70
2024-09-09 20:00:00,138.21,138.33,137.27,137.45,44638.0,137.637,368
2024-09-10 14:30:00,137.67,138.56,136.73,137.66,9971.0,137.733,58
2024-09-10 15:00:00,137.62,137.62,136.53,136.97,14879.0,136.975,93
2024-09-10 16:00:00,137.01,137.66,136.86,136.87,10315.0,137.333,85
2024-09-10 17:00:00,136.71,136.99,136.53,136.89,7224.0,136.701,52
2024-09-10 18:00:00,136.78,137.05,136.69,136.75,7592.0,136.908,61
2024-09-10 19:00:00,136.86,137.31,136.76,137.31,7287.0,137.043,59
2024-09-10 20:00:00,137.25,137.54,137.1,137.39,36225.0,137.352,305
