date,open,high,low,close,volume,average,barCount
2024-08-29 14:30:00,491.19,491.29,487.93,490.02,50005.0,488.901,233
2024-08-29 15:00:00,490.22,496.87,490.21,496.54,43564.0,494.152,264
2024-08-29 16:00:00,496.69,497.3,495.66,495.77,27458.0,496.581,204
2024-08-29 17:00:00,495.76,497.41,495.57,497.15,19575.0,496.628,146
2024-08-29 18:00:00,497.32,497.5,495.1,495.59,15390.0,495.844,125
2024-08-29 19:00:00,495.33,495.33,492.04,492.45,26153.0,493.714,218
2024-08-29 20:00:00,492.43,494.54,491.63,493.38,68987.0,493.34,559
2024-08-30 14:30:00,495.67,496.76,493.65,495.81,29579.0,495.372,109
2024-08-30 15:00:00,495.56,497.77,494.73,494.73,33687.0,496.713,233
2024-08-30 16:00:00,494.63,494.63,492.57,493.13,24770.0,493.625,205
2024-08-30 17:00:00,493.14,495.28,492.29,495.28,21032.0,493.17,166
2024-08-30 18:00:00,495.45,496.57,494.9,494.9,14219.0,495.741,134
2024-08-30 19:00:00,494.99,497.52,494.87,497.1,16828.0,495.893,151
2024-08-30 20:00:00,496.97,500.25,495.51,495.51,223569.0,497.517,1395
2024-09-03 14:30:00,493.4,493.4,480.87,484.38,103291.0,487.693,589
2024-09-03 15:00:00,484.38,485.77,478.65,479.79,88218.0,482.293,607
2024-09-03 16:00:00,479.83,481.94,476.85,477.31,85883.0,479.525,547
2024-09-03 17:00:00,477.28,477.7,474.58,474.8,45287.0,475.951,387
2024-09-03 18:00:00,474.94,478.02,474.94,477.25,45616.0,476.77,393
2024-09-03 19:00:00,477.25,479.22,476.25,477.88,60226.0,477.808,472
2024-09-03 20:00:00,477.95,478.54,475.0,475.71,169798.0,476.469,1293
2024-09-04 14:30:00,476.82,478.91,472.83,478.06,53133.0,476.521,289
2024-09-04 15:00:00,477.85,479.04,475.76,477.42,56535.0,476.924,413
2024-09-04 16:00:00,477.42,478.24,475.87,475.92,21202.0,476.937,192
2024-09-04 17:00:00,475.72,475.79,474.14,474.81,24160.0,474.825,194
2024-09-04 18:00:00,474.85,475.49,473.28,474.58,26547.0,474.387,226
2024-09-04 19:00:00,474.56,477.58,473.92,477.21,21086.0,475.698,172
2024-09-04 20:00:00,476.88,480.14,476.25,478.44,78156.0,478.486,601
2024-09-05 14:30:00,477.73,477.73,467.26,468.95,40376.0,470.904,221
2024-09-05 15:00:00,468.75,468.99,466.76,468.5,65677.0,467.781,494
2024-09-05 16:00:00,468.39,468.44,464.0,464.05,38449.0,466.002,304
2024-09-05 17:00:00,463.7,467.1,463.41,465.74,34032.0,464.97,273
2024-09-05 18:00:00,465.73,467.53,465.02,467.35,11526.0,466.252,111
2024-09-05 19:00:00,467.2,469.79,467.2,467.45,23180.0,468.064,151
2024-09-05 20:00:00,467.36,468.76,465.79,468.71,78909.0,467.234,647
2024-09-06 14:30:00,467.92,471.89,467.92,469.14,73645.0,470.005,296
2024-09-06 15:00:00,468.57,469.49,466.89,467.75,92509.0,468.207,396
2024-09-06 16:00:00,467.75,468.95,463.04,463.55,32487.0,465.66,231
2024-09-06 17:00:00,463.49,466.51,463.49,465.79,29466.0,465.416,155
2024-09-06 18:00:00,465.89,469.59,465.48,469.59,39596.0,467.24,311
2024-09-06 19:00:00,469.79,469.98,467.64,469.98,41261.0,469.064,281
2024-09-06 20:00:00,469.77,471.33,467.89,468.0,99768.0,469.127,701
2024-09-09 14:30:00,472.23,473.58,468.96,471.12,31639.0,471.309,147
2024-09-09 15:00:00,471.06,473.68,470.92,473.19,39837.0,472.551,306
2024-09-09 16:00:00,473.19,473.61,469.88,471.37,40490.0,471.881,317
2024-09-09 17:00:00,471.26,472.67,471.03,472.47,35061.0,471.835,301
2024-09-09 18:00:00,472.47,472.49,470.64,470.74,27820.0,471.766,202
2024-09-09 19:00:00,470.75,471.3,469.94,470.34,25696.0,470.509,210
2024-09-09 20:00:00,470.44,471.46,470.08,471.18,62597.0,470.734,521
2024-09-10 14:30:00,471.53,472.8,467.59,468.47,26260.0,469.727,143
2024-09-10 15:00:00,468.0,468.85,466.26,467.8,52800.0,467.446,381
2024-09-10 16:00:00,467.81,471.78,467.36,467.66,28252.0,469.759,208
2024-09-10 17:00:00,466.68,469.21,466.03,468.55,20885.0,467.216,159
2024-09-10 18:00:00,468.54,472.29,468.37,472.08,16714.0,470.448,123
2024-09-10 19:00:00,472.41,473.11,470.45,471.39,22641.0,471.77,162
2024-09-10 20:00:00,471.24,471.94,470.49,470.77,73139.0,471.175,542
2024-09-11 14:30:00,469.07,469.07,462.46,464.38,44451.0,465.12,252
2024-09-11 15:00:00,464.23,465.5,460.7,461.18,51437.0,462.542,428
2024-09-11 16:00:00,461.25,466.5,460.69,464.99,32405.0,463.197,225
2024-09-11 17:00:00,465.13,471.4,465.12,471.38,32362.0,469.095,239
2024-09-11 18:00:00,471.42,472.58,469.39,469.9,38839.0,470.548,247
2024-09-11 19:00:00,470.0,472.96,469.64,472.18,19927.0,471.115,147
2024-09-11 20:00:00,472.05,476.11,471.82,474.61,89894.0,474.0,697
2024-09-12 14:30:00,474.74,475.78,469.77,470.49,26748.0,472.298,133
2024-09-12 15:00:00,470.27,472.0,468.46,470.61,30204.0,470.576,213
2024-09-12 16:00:00,470.53,473.94,470.49,473.0,17774.0,472.693,139
2024-09-12 17:00:00,473.01,475.14,472.54,475.03,20129.0,473.338,159
2024-09-12 18:00:00,475.06,476.48,474.76,476.46,13828.0,475.625,96
2024-09-12 19:00:00,476.05,478.35,475.92,477.85,18353.0,477.525,149
2024-09-12 20:00:00,477.76,479.51,477.37,478.78,116233.0,478.39,943
2024-09-13 14:30:00,480.0,482.83,478.75,481.35,36648.0,480.443,152
2024-09-13 15:00:00,481.4,482.72,479.12,481.95,39891.0,480.504,270
2024-09-13 16:00:00,481.99,483.97,481.67,483.67,30916.0,482.816,216
2024-09-13 17:00:00,483.77,484.77,482.31,483.53,23140.0,483.385,201
2024-09-13 18:00:00,483.55,485.04,483.45,484.2,25212.0,484.412,215
2024-09-13 19:00:00,484.21,484.3,482.44,484.0,23121.0,483.314,206
2024-09-13 20:00:00,483.77,486.06,483.15,485.37,98785.0,484.708,771
2024-09-16 14:30:00,490.0,490.0,483.95,486.28,33681.0,487.319,159
2024-09-16 15:00:00,486.28,487.8,484.48,485.53,26054.0,486.051,191
2024-09-16 16:00:00,485.53,488.3,485.41,487.71,35370.0,487.349,289
2024-09-16 17:00:00,487.73,488.44,486.15,488.44,27848.0,487.139,204
2024-09-16 18:00:00,488.29,488.92,487.98,488.38,30900.0,488.456,153
2024-09-16 19:00:00,488.34,488.86,487.64,488.7,24346.0,488.373,187
2024-09-16 20:00:00,488.5,490.15,488.02,489.37,59126.0,489.422,495
2024-09-17 14:30:00,486.42,487.24,478.18,479.78,113137.0,481.591,540
2024-09-17 15:00:00,479.86,484.56,479.68,480.9,69090.0,482.242,434
2024-09-17 16:00:00,480.6,483.47,480.57,481.0,35346.0,481.648,269
2024-09-17 17:00:00,480.87,481.35,480.0,480.32,84701.0,480.699,425
