date,open,high,low,close,volume,average,barCount
2024-08-29 14:30:00,258.0,259.18,256.82,258.58,113094.0,257.732,600
2024-08-29 15:00:00,258.62,261.57,258.62,259.59,223464.0,260.193,1226
2024-08-29 16:00:00,259.67,260.65,259.19,260.65,147686.0,259.879,1009
2024-08-29 17:00:00,260.66,260.97,260.08,260.78,93272.0,260.527,639
2024-08-29 18:00:00,260.75,261.31,260.07,261.15,80664.0,260.762,546
2024-08-29 19:00:00,261.14,261.14,257.83,258.41,170916.0,259.751,1074
2024-08-29 20:00:00,258.37,259.96,258.12,259.88,285456.0,259.292,2006
2024-08-30 14:30:00,260.49,261.75,260.05,260.71,157718.0,260.896,859
2024-08-30 15:00:00,260.72,260.76,258.39,258.39,196872.0,259.695,1360
2024-08-30 16:00:00,258.35,258.77,256.29,256.46,254460.0,257.447,1697
2024-08-30 17:00:00,256.43,257.38,256.1,257.31,102021.0,256.759,597
2024-08-30 18:00:00,257.39,257.93,256.94,256.95,133213.0,257.406,556
2024-08-30 19:00:00,256.96,257.55,256.86,257.18,218190.0,257.188,1542
2024-08-30 20:00:00,257.2,258.85,256.72,258.61,545956.0,257.88,3756
2024-09-03 14:30:00,255.77,257.48,255.1,256.34,182959.0,256.223,986
2024-09-03 15:00:00,256.13,256.22,254.18,255.27,209342.0,255.342,1725
2024-09-03 16:00:00,255.25,257.26,255.17,256.81,283114.0,256.264,2096
2024-09-03 17:00:00,256.81,256.96,255.84,255.93,123037.0,256.369,973
2024-09-03 18:00:00,256.04,256.55,255.64,255.71,86940.0,256.079,738
2024-09-03 19:00:00,255.71,255.74,254.58,254.65,97182.0,255.287,774
2024-09-03 20:00:00,254.64,254.84,252.79,254.44,468880.0,253.841,3552
2024-09-04 14:30:00,254.99,256.3,254.21,255.21,233644.0,255.21,1002
2024-09-04 15:00:00,255.25,256.58,254.1,255.82,261812.0,255.438,1740
2024-09-04 16:00:00,255.91,255.99,252.82,253.09,144143.0,254.018,1150
2024-09-04 17:00:00,253.01,253.93,252.48,253.73,130280.0,253.092,904
2024-09-04 18:00:00,253.73,253.76,251.53,251.54,101291.0,252.513,822
2024-09-04 19:00:00,251.54,252.0,251.03,251.07,160661.0,251.527,1275
2024-09-04 20:00:00,251.08,252.08,250.66,251.64,365398.0,251.63,2865
2024-09-05 14:30:00,252.71,253.17,250.64,251.01,87554.0,251.626,497
2024-09-05 15:00:00,251.1,252.81,250.46,250.59,122203.0,251.75,876
2024-09-05 16:00:00,250.6,250.81,248.71,248.96,168201.0,249.474,1048
2024-09-05 17:00:00,248.95,249.71,248.37,249.71,103375.0,248.858,780
2024-09-05 18:00:00,249.6,251.29,249.14,251.26,75484.0,250.098,575
2024-09-05 19:00:00,251.27,252.44,251.1,251.77,153175.0,251.791,1151
2024-09-05 20:00:00,251.73,252.25,251.05,251.84,308356.0,251.668,2328
2024-09-06 14:30:00,251.29,253.57,250.6,252.45,98989.0,252.343,628
2024-09-06 15:00:00,252.44,252.44,246.29,246.47,243022.0,248.541,1781
2024-09-06 16:00:00,246.46,248.58,244.69,245.1,309239.0,245.79,2335
2024-09-06 17:00:00,245.01,245.27,243.38,244.27,165808.0,244.358,1270
2024-09-06 18:00:00,244.23,244.68,243.51,243.91,131809.0,244.089,943
2024-09-06 19:00:00,243.96,244.28,243.32,244.24,125442.0,243.757,1011
2024-09-06 20:00:00,244.23,245.35,243.66,244.12,381633.0,244.258,2807
2024-09-09 14:30:00,248.25,249.98,247.53,249.07,162923.0,248.966,915
2024-09-09 15:00:00,248.89,251.6,248.88,249.17,178305.0,250.364,1252
2024-09-09 16:00:00,249.25,251.7,248.87,251.28,162591.0,250.341,1089
2024-09-09 17:00:00,251.28,253.02,251.09,252.88,108662.0,252.188,830
2024-09-09 18:00:00,252.93,253.15,251.3,251.3,103220.0,252.362,759
2024-09-09 19:00:00,251.3,252.11,251.04,251.66,76687.0,251.599,584
2024-09-09 20:00:00,251.61,251.73,250.57,250.92,245023.0,250.994,1880
2024-09-10 14:30:00,251.72,252.5,245.02,245.2,249963.0,247.771,1562
2024-09-10 15:00:00,245.2,245.4,242.77,243.75,378285.0,244.011,2484
2024-09-10 16:00:00,243.74,244.54,241.41,241.46,234663.0,243.192,1471
2024-09-10 17:00:00,241.46,242.56,240.59,241.89,227773.0,241.372,1385
2024-09-10 18:00:00,241.88,244.65,241.75,244.4,178383.0,243.511,1169
2024-09-10 19:00:00,244.47,246.01,244.38,245.93,147955.0,245.332,951
2024-09-10 20:00:00,245.93,246.61,244.8,245.41,440240.0,245.422,2878
2024-09-11 14:30:00,244.4,247.82,243.51,246.9,211960.0,245.323,1322
