date,open,high,low,close,volume,average,barCount
2024-08-29 14:30:00,360.09,360.09,355.12,355.9,21209.0,357.866,85
2024-08-29 15:00:00,356.64,360.12,356.64,359.95,82110.0,359.023,447
2024-08-29 16:00:00,360.17,360.53,358.26,358.78,33257.0,359.552,207
2024-08-29 17:00:00,358.69,360.0,358.44,359.61,34336.0,358.985,275
2024-08-29 18:00:00,359.72,360.44,359.33,360.0,29991.0,359.742,220
2024-08-29 19:00:00,359.98,360.17,358.8,359.17,21880.0,359.562,168
2024-08-29 20:00:00,359.11,361.71,358.92,361.05,238829.0,360.678,1715
2024-08-30 14:30:00,360.72,362.48,360.72,361.0,45491.0,361.566,254
2024-08-30 15:00:00,361.38,362.27,361.17,361.85,33621.0,361.757,225
2024-08-30 16:00:00,361.81,362.03,359.92,360.9,32133.0,361.131,240
2024-08-30 17:00:00,360.9,361.45,360.32,361.23,13003.0,360.834,97
2024-08-30 18:00:00,361.21,361.41,360.04,360.85,33801.0,360.632,162
2024-08-30 19:00:00,360.7,361.66,360.65,360.82,36853.0,361.31,244
2024-08-30 20:00:00,360.77,362.52,360.77,361.66,125085.0,361.779,1022
2024-09-03 14:30:00,362.28,366.84,361.85,364.3,48750.0,364.261,222
2024-09-03 15:00:00,363.79,365.64,362.18,365.24,50473.0,364.045,322
2024-09-03 16:00:00,365.23,366.39,364.44,366.3,41938.0,365.521,318
2024-09-03 17:00:00,366.02,366.48,364.2,365.8,30643.0,365.534,205
2024-09-03 18:00:00,365.92,366.68,364.81,365.0,27961.0,365.863,192
2024-09-03 19:00:00,365.06,365.9,364.58,364.99,31001.0,365.196,232
2024-09-03 20:00:00,364.91,367.08,364.35,365.64,134995.0,365.777,1070
2024-09-04 14:30:00,366.4,369.04,364.74,368.46,67497.0,366.993,331
2024-09-04 15:00:00,368.46,370.64,367.74,368.76,81669.0,369.238,545
2024-09-04 16:00:00,369.18,370.34,368.51,369.25,99522.0,369.312,772
2024-09-04 17:00:00,369.25,369.53,365.36,365.77,79282.0,367.075,520
2024-09-04 18:00:00,365.96,365.98,364.0,365.23,23265.0,364.766,143
2024-09-04 19:00:00,364.99,366.24,364.98,365.52,25636.0,365.737,198
2024-09-04 20:00:00,365.61,366.82,364.84,366.33,82847.0,366.135,643
2024-09-05 14:30:00,362.06,364.41,348.8,358.82,192172.0,356.823,888
2024-09-05 15:00:00,357.44,357.44,349.0,350.85,163320.0,351.367,890
2024-09-05 16:00:00,350.89,355.01,349.86,352.0,246281.0,352.782,837
2024-09-05 17:00:00,351.76,352.11,349.53,351.18,100598.0,350.543,710
2024-09-05 18:00:00,351.17,353.62,350.23,353.46,80546.0,351.635,540
2024-09-05 19:00:00,353.51,354.16,352.51,352.95,284192.0,353.266,919
2024-09-05 20:00:00,352.99,356.04,352.65,355.12,328606.0,354.234,2121
2024-09-06 14:30:00,357.46,359.46,355.08,358.69,101428.0,357.706,594
2024-09-06 15:00:00,358.69,359.06,356.88,357.06,79141.0,357.897,390
2024-09-06 16:00:00,357.43,358.84,356.39,356.63,57688.0,357.918,416
2024-09-06 17:00:00,356.56,357.31,355.85,356.4,26670.0,356.562,195
2024-09-06 18:00:00,356.41,357.06,354.91,355.31,42848.0,355.889,331
