Original Index,Values,Ticker,Forward Return,Monday Datetime,Monday First Hour Close,Friday Last Hour Open
36,103.0,DHR,3.832944085726063,2023-09-11 14:30:00,218.37,226.74
121,99.0,WFC,3.7922705314009675,2023-09-11 14:30:00,41.4,42.97
3,123.0,ALL,5.140229885057474,2023-09-18 14:30:00,108.75,114.34
115,61.0,UNH,4.604720250866478,2023-09-18 14:30:00,484.72,507.04
62,42.0,KHC,3.0366806975345915,2023-09-18 14:30:00,33.26,34.27
43,16.0,FDX,2.8283948661067924,2023-09-18 14:30:00,252.44,259.58
84,109.0,PGR,2.624032119300256,2023-09-18 14:30:00,139.48,143.14
107,118.0,TRV,2.4415489527520644,2023-09-18 14:30:00,164.24,168.25
24,121.0,CI,2.4291355239035353,2023-09-18 14:30:00,283.64,290.53
13,99.0,BABA,2.259559675550409,2023-09-18 14:30:00,86.3,88.25
6,49.0,AMGN,1.5393948585728376,2023-09-18 14:30:00,263.74,267.8
33,102.0,CVS,1.5190232822260186,2023-09-18 14:30:00,70.44,71.51
86,13.0,PLTR,15.177902822054385,2023-09-25 14:30:00,14.0217,16.1499
76,18.0,NET,10.077787381158164,2023-09-25 14:30:00,57.85,63.68
4,103.0,AMD,7.985858375792859,2023-09-25 14:30:00,96.17,103.85
31,111.0,CRWD,4.741754822650905,2023-09-25 14:30:00,160.7,168.32
55,34.0,ILMN,4.53341642000311,2023-09-25 14:30:00,128.38,134.2
68,6.0,MDB,4.415848087660114,2023-09-25 14:30:00,334.93,349.72
97,85.0,SHOP,4.336249524534046,2023-09-25 14:30:00,52.58,54.86
119,74.0,WBA,4.048964218455758,2023-09-25 14:30:00,21.24,22.1
34,48.0,DDOG,3.838749858453177,2023-09-25 14:30:00,88.31,91.7
56,16.0,INTC,3.796728971962608,2023-09-25 14:30:00,34.24,35.54
40,103.0,EW,7.560586271948931,2023-10-02 14:30:00,68.91,74.12
109,116.0,TSLA,6.082151708446767,2023-10-02 14:30:00,246.13,261.1
118,113.0,VRTX,4.924991278055588,2023-10-02 14:30:00,343.96,360.9
99,38.0,SNOW,4.872267579668163,2023-10-02 14:30:00,151.88,159.28
57,120.0,INTU,4.399257014370917,2023-10-02 14:30:00,511.45,533.95
81,37.0,ORCL,4.324018126888215,2023-10-02 14:30:00,105.92,110.5
4,39.0,AMD,4.115306221488882,2023-10-02 14:30:00,103.03,107.27
115,124.0,UNH,4.049794834182399,2023-10-02 14:30:00,504.47,524.9
48,92.0,GOOG,4.030264439283838,2023-10-02 14:30:00,133.49,138.87
31,18.0,CRWD,3.901170351105328,2023-10-02 14:30:00,169.18,175.78
84,25.0,PGR,7.9865489701555115,2023-10-09 14:30:00,142.74,154.14
3,70.0,ALL,6.641282210218718,2023-10-09 14:30:00,112.93,120.43
119,38.0,WBA,6.113138686131386,2023-10-09 14:30:00,21.92,23.26
35,33.0,DG,5.993084902036107,2023-10-09 14:30:00,104.12,110.36
24,15.0,CI,5.19256032634999,2023-10-09 14:30:00,289.26,304.28
6,18.0,AMGN,5.029847446385134,2023-10-09 14:30:00,271.38,285.03
1,123.0,ADBE,4.902428323445802,2023-10-09 14:30:00,524.23,549.93
10,62.0,AVGO,4.623186696544389,2023-10-09 14:30:00,84.79,88.71
122,45.0,WMT,4.099960952752834,2023-10-09 14:30:00,51.22,53.32
121,2.0,WFC,3.8822633849276866,2023-10-09 14:30:00,39.41,40.94
77,104.0,NFLX,12.411685544465623,2023-10-16 14:30:00,356.68,400.95
104,3.0,T,8.18181818181818,2023-10-16 14:30:00,14.3,15.47
44,123.0,FMC,7.194928684627573,2023-10-16 14:30:00,63.1,67.64
114,90.0,UAA,5.976676384839639,2023-10-16 14:30:00,6.86,7.27
14,39.0,BAX,5.006377551020409,2023-10-16 14:30:00,31.36,32.93
113,88.0,UA,4.984423676012466,2023-10-16 14:30:00,6.42,6.74
69,82.0,MCD,3.9621882542236504,2023-10-16 14:30:00,248.6,258.45
94,79.0,RL,3.9507946484690595,2023-10-16 14:30:00,111.37,115.77
39,120.0,DRI,3.491876791884143,2023-10-16 14:30:00,136.03,140.78
35,124.0,DG,2.928048562756652,2023-10-16 14:30:00,112.02,115.3
54,54.0,IFF,4.676203660975222,2023-10-23 14:30:00,65.01,68.05
72,112.0,MKC,4.529558701082442,2023-10-23 14:30:00,60.05,62.77
28,39.0,CMG,4.114441416893727,2023-10-23 14:30:00,36.7,38.21
53,40.0,IBM,4.1047779322455655,2023-10-23 14:30:00,136.67,142.28
13,106.0,BABA,3.694395576778082,2023-10-23 14:30:00,79.58,82.52
44,93.0,FMC,3.1036957301758106,2023-10-23 14:30:00,55.74,57.47
78,117.0,NOW,3.027436140018909,2023-10-23 14:30:00,539.07,555.39
7,104.0,AMZN,2.8195035745843082,2023-10-23 14:30:00,124.49,128.0
47,50.0,GIS,2.729137087868755,2023-10-23 14:30:00,63.39,65.12
56,2.0,INTC,2.3898646703138655,2023-10-23 14:30:00,34.73,35.56
34,121.0,DDOG,27.329038652130826,2023-11-06 14:30:00,80.72,102.78
68,114.0,MDB,14.757682497267103,2023-11-06 14:30:00,329.32,377.92
99,119.0,SNOW,10.417670130048844,2023-11-06 14:30:00,145.33,160.47
112,104.0,TWLO,9.252336448598136,2023-11-06 14:30:00,53.5,58.45
10,91.0,AVGO,8.800454803865827,2023-11-06 14:30:00,87.95,95.69
5,107.0,AMAT,7.574674860654563,2023-11-06 14:30:00,139.94,150.54
57,112.0,INTU,6.687537871137146,2023-11-06 14:30:00,495.1,528.21
120,116.0,WDAY,6.6450567260940145,2023-11-06 14:30:00,215.95,230.3
4,95.0,AMD,6.61283086585912,2023-11-06 14:30:00,111.45,118.82
86,49.0,PLTR,5.984401156187609,2023-11-06 14:30:00,18.5783,19.6901
92,100.0,ROKU,14.970658009739038,2023-11-13 14:30:00,80.09,92.08
76,97.0,NET,14.683544303797468,2023-11-13 14:30:00,63.2,72.48
56,1.0,INTC,13.307291666666664,2023-11-13 14:30:00,38.4,43.51
51,69.0,HOG,13.16085489313835,2023-11-13 14:30:00,26.67,30.18
97,99.0,SHOP,13.133983148851813,2023-11-13 14:30:00,60.53,68.48
102,75.0,SQ,12.878048780487807,2023-11-13 14:30:00,51.25,57.85
116,68.0,USB,10.032173150043873,2023-11-13 14:30:00,34.19,37.62
93,21.0,RNG,9.314456035767511,2023-11-13 14:30:00,26.84,29.34
109,122.0,TSLA,8.608719800055537,2023-11-13 14:30:00,216.06,234.66
64,35.0,LNC,8.397991784573254,2023-11-13 14:30:00,21.91,23.75
29,58.0,CRM,16.003733167414776,2023-11-27 14:30:00,225.01,261.02
45,81.0,GM,15.501951046470383,2023-11-27 14:30:00,28.19,32.56
120,8.0,WDAY,15.263601855757075,2023-11-27 14:30:00,237.1,273.29
55,70.0,ILMN,12.485377007338078,2023-11-27 14:30:00,94.03,105.77
96,59.0,SCHW,12.457490603185969,2023-11-27 14:30:00,55.87,62.83
31,93.0,CRWD,11.970560303893642,2023-11-27 14:30:00,210.6,235.81
114,88.0,UAA,11.19791666666666,2023-11-27 14:30:00,7.68,8.54
113,65.0,UA,9.712722298221614,2023-11-27 14:30:00,7.31,8.02
125,123.0,ZM,9.167184586699822,2023-11-27 14:30:00,64.36,70.26
52,17.0,HUBS,8.972832787721606,2023-11-27 14:30:00,470.42,512.63
119,72.0,WBA,12.343297974927687,2023-12-04 14:30:00,20.74,23.3
93,85.0,RNG,10.414657666345233,2023-12-04 14:30:00,31.11,34.35
37,66.0,DOCU,9.803493449781664,2023-12-04 14:30:00,45.8,50.29
4,88.0,AMD,9.369978858350962,2023-12-04 14:30:00,118.25,129.33
33,104.0,CVS,8.693132425383947,2023-12-04 14:30:00,69.02,75.02
125,103.0,ZM,8.231841526045486,2023-12-04 14:30:00,68.15,73.76
66,16.0,LULU,7.328646366149362,2023-12-04 14:30:00,459.43,493.1
102,50.0,SQ,7.083333333333338,2023-12-04 14:30:00,64.8,69.39
112,89.0,TWLO,5.485799701046319,2023-12-04 14:30:00,66.9,70.57
71,99.0,META,5.206684813572194,2023-12-04 14:30:00,315.94,332.39
37,85.0,DOCU,20.692322568168624,2023-12-11 14:30:00,51.71,62.41
105,70.0,TEAM,16.838716271463607,2023-12-11 14:30:00,195.68,228.63
118,122.0,VRTX,15.88785046728971,2023-12-11 14:30:00,353.1,409.2
10,48.0,AVGO,13.758423011163623,2023-12-11 14:30:00,99.43,113.11
64,55.0,LNC,13.192182410423461,2023-12-11 14:30:00,24.56,27.8
80,82.0,OKTA,12.912423625254569,2023-12-11 14:30:00,73.65,83.16
116,41.0,USB,12.074534161490682,2023-12-11 14:30:00,40.25,45.11
55,126.0,ILMN,11.938417214369322,2023-12-11 14:30:00,111.07,124.33
51,76.0,HOG,11.46975869633344,2023-12-11 14:30:00,31.91,35.57
40,89.0,EW,10.637079455977103,2023-12-11 14:30:00,69.85,77.28
55,120.0,ILMN,9.589813844790077,2023-12-18 14:30:00,124.09,135.99
80,117.0,OKTA,7.472235634958954,2023-12-18 14:30:00,82.84,89.03
44,113.0,FMC,6.89832249229716,2023-12-18 14:30:00,58.42,62.45
75,66.0,MU,6.581532416502947,2023-12-18 14:30:00,81.44,86.8
33,59.0,CVS,5.457227138643078,2023-12-18 14:30:00,74.58,78.65
48,53.0,GOOG,4.9922799794132935,2023-12-18 14:30:00,136.01,142.8
85,89.0,PFE,4.776008885597923,2023-12-18 14:30:00,27.01,28.3
119,83.0,WBA,4.5454545454545485,2023-12-18 14:30:00,25.08,26.22
105,24.0,TEAM,4.3429362401591804,2023-12-18 14:30:00,231.18,241.22
56,44.0,INTC,4.259017818339839,2023-12-18 14:30:00,46.02,47.98
37,60.0,DOCU,16.518746603876107,2024-01-08 14:30:00,55.21,64.33
31,123.0,CRWD,10.739903321378454,2024-01-08 14:30:00,256.52,284.07
58,20.0,ISRG,10.461117029371483,2024-01-08 14:30:00,328.55,362.92
97,111.0,SHOP,7.584381204500336,2024-01-08 14:30:00,75.55,81.28
79,45.0,NVDA,7.088310162522024,2024-01-08 14:30:00,51.07,54.69
68,124.0,MDB,6.762049831356766,2024-01-08 14:30:00,367.64,392.5
29,101.0,CRM,6.599321346386371,2024-01-08 14:30:00,256.39,273.31
71,93.0,META,5.687498235011716,2024-01-08 14:30:00,354.11,374.25
103,121.0,SYK,5.489719436847966,2024-01-08 14:30:00,296.19,312.45
55,113.0,ILMN,5.073829720389576,2024-01-08 14:30:00,127.32,133.78
77,122.0,NFLX,18.80007452953234,2024-01-22 14:30:00,483.03,573.84
13,93.0,BABA,9.427559752139276,2024-01-22 14:30:00,67.78,74.17
11,17.0,AXP,8.232328649576313,2024-01-22 14:30:00,186.46,201.81
53,60.0,IBM,7.5359815774323575,2024-01-22 14:30:00,173.7,186.79
72,98.0,MKC,6.38888888888889,2024-01-22 14:30:00,64.8,68.94
83,116.0,PG,6.191739810845747,2024-01-22 14:30:00,146.97,156.07
4,19.0,AMD,5.534227157285455,2024-01-22 14:30:00,169.31,178.68
44,73.0,FMC,4.965172352205753,2024-01-22 14:30:00,55.99,58.77
81,120.0,ORCL,4.874271137026233,2024-01-22 14:30:00,109.76,115.11
84,100.0,PGR,4.773032657591878,2024-01-22 14:30:00,171.17,179.34
71,63.0,META,19.462497804321096,2024-01-29 14:30:00,398.51,476.07
40,62.0,EW,16.32930308382013,2024-01-29 14:30:00,73.61,85.63
45,51.0,GM,11.285266457680232,2024-01-29 14:30:00,35.09,39.05
103,69.0,SYK,9.486949846468791,2024-01-29 14:30:00,312.64,342.3
24,90.0,CI,9.018433799784717,2024-01-29 14:30:00,297.28,324.09
44,80.0,FMC,8.621597892888493,2024-01-29 14:30:00,56.95,61.86
27,92.0,CLX,8.30677566856035,2024-01-29 14:30:00,144.34,156.33
7,75.0,AMZN,7.8109327983951715,2024-01-29 14:30:00,159.52,171.98
79,39.0,NVDA,7.0815102900664355,2024-01-29 14:30:00,61.71,66.08
42,73.0,F,6.654991243432573,2024-01-29 14:30:00,11.42,12.18
86,118.0,PLTR,43.358689291983616,2024-02-05 14:30:00,17.09,24.5
76,99.0,NET,35.46389198563111,2024-02-05 14:30:00,80.73,109.36
94,121.0,RL,19.563426688632617,2024-02-05 14:30:00,145.68,174.18
68,36.0,MDB,13.539240279519795,2024-02-05 14:30:00,446.48,506.93
97,18.0,SHOP,10.990220048899767,2024-02-05 14:30:00,81.8,90.79
31,90.0,CRWD,10.288490333743725,2024-02-05 14:30:00,300.53,331.45
99,53.0,SNOW,9.047263913489324,2024-02-05 14:30:00,214.54,233.95
5,34.0,AMAT,8.404000233931813,2024-02-05 14:30:00,170.99,185.36
52,109.0,HUBS,8.390316945345656,2024-02-05 14:30:00,601.05,651.48
114,17.0,UAA,8.288770053475925,2024-02-05 14:30:00,7.48,8.1
5,31.0,AMAT,7.9328470285346455,2024-02-12 14:30:00,186.44,201.23
121,93.0,WFC,7.297464440321582,2024-02-12 14:30:00,48.51,52.05
41,124.0,ECL,6.9911067193675915,2024-02-12 14:30:00,202.4,216.55
55,54.0,ILMN,4.891222805701411,2024-02-12 14:30:00,133.3,139.82
14,94.0,BAX,4.874968426370295,2024-02-12 14:30:00,39.59,41.52
77,2.0,NFLX,4.362439978659094,2024-02-12 14:30:00,562.3,586.83
84,109.0,PGR,4.141003079630445,2024-02-12 14:30:00,181.84,189.37
94,61.0,RL,4.079533767569413,2024-02-12 14:30:00,175.02,182.16
63,91.0,KR,4.049912434325748,2024-02-12 14:30:00,45.68,47.53
61,103.0,K,3.4966342557965686,2024-02-12 14:30:00,53.48,55.35
80,121.0,OKTA,27.39063789647448,2024-02-26 14:30:00,84.81,108.04
4,89.0,AMD,15.131316584059707,2024-02-26 14:30:00,175.53,202.09
125,122.0,ZM,11.45816983205149,2024-02-26 14:30:00,63.71,71.01
44,111.0,FMC,10.37735849056604,2024-02-26 14:30:00,51.94,57.33
10,85.0,AVGO,7.712338209389595,2024-02-26 14:30:00,130.57,140.64
35,103.0,DG,7.403963087488371,2024-02-26 14:30:00,139.79,150.14
75,94.0,MU,6.90194326557962,2024-02-26 14:30:00,89.54,95.72
93,90.0,RNG,6.685588142541777,2024-02-26 14:30:00,31.71,33.83
86,102.0,PLTR,6.414784885384674,2024-02-26 14:30:00,23.4131,24.915
29,48.0,CRM,6.2917575961054055,2024-02-26 14:30:00,297.85,316.59
63,83.0,KR,12.087026591458502,2024-03-04 14:30:00,49.64,55.64
86,87.0,PLTR,10.790305584826127,2024-03-04 14:30:00,23.725,26.285
44,119.0,FMC,8.953428424127859,2024-03-04 14:30:00,58.19,63.4
93,79.0,RNG,8.792532369768146,2024-03-04 14:30:00,33.21,36.13
40,65.0,EW,7.347836149039567,2024-03-04 14:30:00,86.42,92.77
35,123.0,DG,6.048142404423166,2024-03-04 14:30:00,148.31,157.28
85,72.0,PFE,5.56203811746402,2024-03-04 14:30:00,25.71,27.14
84,88.0,PGR,5.452127659574469,2024-03-04 14:30:00,188.0,198.25
19,52.0,BMY,5.318527177089429,2024-03-04 14:30:00,51.33,54.06
51,116.0,HOG,5.2517006802721085,2024-03-04 14:30:00,36.75,38.68
52,36.0,HUBS,8.153836349732359,2024-04-01 14:30:00,627.68,678.86
71,10.0,META,6.21868433812834,2024-04-01 14:30:00,494.96,525.74
77,17.0,NFLX,3.606213884660082,2024-04-01 14:30:00,610.89,632.92
73,126.0,MMM,2.266606822262114,2024-04-01 14:30:00,89.12,91.14
7,99.0,AMZN,2.0964708485451884,2024-04-01 14:30:00,180.78,184.57
84,125.0,PGR,1.5314230676619345,2024-04-01 14:30:00,207.65,210.83
78,12.0,NOW,1.4726251143342606,2024-04-01 14:30:00,765.3,776.57
105,122.0,TEAM,1.1432102579947467,2024-04-01 14:30:00,194.19,196.41
34,113.0,DDOG,1.040058503290811,2024-04-01 14:30:00,123.07,124.35
104,66.0,T,0.5169442848937383,2024-04-01 14:30:00,17.41,17.5
105,124.0,TEAM,5.216992197460344,2024-04-08 14:30:00,196.09,206.32
0,52.0,AAPL,4.112669388721219,2024-04-08 14:30:00,168.99,175.94
34,126.0,DDOG,3.1925185424056703,2024-04-08 14:30:00,124.04,128.0
99,113.0,SNOW,2.563266370988786,2024-04-08 14:30:00,153.32,157.25
30,32.0,COST,2.2953896140272234,2024-04-08 14:30:00,714.04,730.43
48,26.0,GOOG,1.567598694734159,2024-04-08 14:30:00,156.29,158.74
123,28.0,YUM,1.273369645223016,2024-04-08 14:30:00,135.86,137.59
10,94.0,AVGO,1.1910146238504542,2024-04-08 14:30:00,132.66,134.24
28,73.0,CMG,1.1111111111111087,2024-04-08 14:30:00,58.5,59.15
122,62.0,WMT,0.6351328764833739,2024-04-08 14:30:00,59.83,60.21
115,124.0,UNH,12.327907081035015,2024-04-15 14:30:00,445.98,500.96
47,115.0,GIS,5.892053973013482,2024-04-15 14:30:00,66.7,70.63
121,88.0,WFC,4.460580912863067,2024-04-15 14:30:00,57.84,60.42
62,113.0,KHC,3.916161059018207,2024-04-15 14:30:00,36.26,37.68
84,116.0,PGR,3.860124957620961,2024-04-15 14:30:00,206.47,214.44
3,51.0,ALL,3.817159267679804,2024-04-15 14:30:00,167.14,173.52
82,78.0,PEP,3.4893414314636257,2024-04-15 14:30:00,167.94,173.8
11,55.0,AXP,3.298289942697289,2024-04-15 14:30:00,221.63,228.94
61,71.0,K,2.9127948534667665,2024-04-15 14:30:00,55.96,57.59
66,79.0,LULU,2.446991571149411,2024-04-15 14:30:00,342.87,351.26
68,116.0,MDB,17.37797400049054,2024-04-22 14:30:00,326.16,382.84
109,103.0,TSLA,16.57254409816634,2024-04-22 14:30:00,143.43,167.2
98,66.0,SKX,14.729493891797555,2024-04-22 14:30:00,57.3,65.74
79,96.0,NVDA,11.32723112128146,2024-04-22 14:30:00,78.66,87.57
10,54.0,AVGO,10.099269833456386,2024-04-22 14:30:00,121.89,134.2
28,7.0,CMG,10.069204152249137,2024-04-22 14:30:00,57.8,63.62
110,97.0,TXN,9.961638411087732,2024-04-22 14:30:00,161.62,177.72
48,32.0,GOOG,9.938361822456622,2024-04-22 14:30:00,157.37,173.01
86,43.0,PLTR,8.775184037194892,2024-04-22 14:30:00,20.648,22.4599
13,73.0,BABA,8.35363232554807,2024-04-22 14:30:00,69.79,75.62
6,14.0,AMGN,13.648140714520322,2024-04-29 14:30:00,274.03,311.43
85,116.0,PFE,7.956318252730106,2024-04-29 14:30:00,25.64,27.68
13,49.0,BABA,7.344184200079412,2024-04-29 14:30:00,75.57,81.12
91,12.0,REGN,6.130033032764926,2024-04-29 14:30:00,896.08,951.01
73,119.0,MMM,6.01283027074046,2024-04-29 14:30:00,91.97,97.5
0,20.0,AAPL,5.8051258633483735,2024-04-29 14:30:00,175.19,185.36
61,67.0,K,4.284727021423629,2024-04-29 14:30:00,57.88,60.36
37,39.0,DOCU,3.8970076548364685,2024-04-29 14:30:00,57.48,59.72
44,110.0,FMC,3.858466722830664,2024-04-29 14:30:00,59.35,61.64
71,102.0,META,3.8491607266038197,2024-04-29 14:30:00,434.9,451.64
93,62.0,RNG,13.587835651892588,2024-05-06 14:30:00,30.91,35.11
54,111.0,IFF,11.412169919632621,2024-05-06 14:30:00,87.1,97.04
44,115.0,FMC,8.961960025789805,2024-05-06 14:30:00,62.04,67.6
8,108.0,AON,4.751874330596216,2024-05-06 14:30:00,280.1,293.41
30,123.0,COST,4.718593904426108,2024-05-06 14:30:00,748.74,784.07
118,113.0,VRTX,4.641695832402509,2024-05-06 14:30:00,402.87,421.57
77,125.0,NFLX,4.316645271715879,2024-05-06 14:30:00,584.25,609.47
71,126.0,META,4.2820771695711315,2024-05-06 14:30:00,455.62,475.13
60,75.0,JPM,4.139410748861791,2024-05-06 14:30:00,191.09,199.0
89,94.0,PRU,4.009454609121945,2024-05-06 14:30:00,114.23,118.81
31,115.0,CRWD,8.31238214959145,2024-05-13 14:30:00,318.2,344.65
4,96.0,AMD,7.3845750262329615,2024-05-13 14:30:00,152.48,163.74
21,25.0,CB,7.361770592159464,2024-05-13 14:30:00,254.83,273.59
48,108.0,GOOG,6.520432692307689,2024-05-13 14:30:00,166.4,177.25
122,69.0,WMT,6.310599835661456,2024-05-13 14:30:00,60.85,64.69
81,105.0,ORCL,5.4634481573747955,2024-05-13 14:30:00,116.41,122.77
13,34.0,BABA,4.677323860272354,2024-05-13 14:30:00,84.45,88.4
80,98.0,OKTA,4.621335504886001,2024-05-13 14:30:00,98.24,102.78
78,49.0,NOW,4.465278445045363,2024-05-13 14:30:00,728.51,761.04
57,107.0,INTU,4.383839343691114,2024-05-13 14:30:00,631.41,659.09
79,81.0,NVDA,11.005792522380203,2024-05-20 14:30:00,94.95,105.4
64,109.0,LNC,7.885186407126375,2024-05-20 14:30:00,30.31,32.7
77,126.0,NFLX,4.194108009123914,2024-05-20 14:30:00,622.54,648.65
109,111.0,TSLA,3.0729465824238913,2024-05-20 14:30:00,174.1,179.45
35,76.0,DG,3.0326704545454413,2024-05-20 14:30:00,140.8,145.07
34,121.0,DDOG,2.681231380337632,2024-05-20 14:30:00,120.84,124.08
94,34.0,RL,2.3880066366437553,2024-05-20 14:30:00,168.76,172.79
118,12.0,VRTX,2.306502588931482,2024-05-20 14:30:00,446.13,456.42
5,94.0,AMAT,2.119211413269312,2024-05-20 14:30:00,216.59,221.18
30,8.0,COST,1.7900314414200096,2024-05-20 14:30:00,798.31,812.6
31,9.0,CRWD,11.117855659563595,2024-06-03 14:30:00,313.01,347.81
86,95.0,PLTR,8.52405418028958,2024-06-03 14:30:00,21.41,23.235
90,126.0,PYPL,7.786624203821657,2024-06-03 14:30:00,62.8,67.69
55,37.0,ILMN,6.830257946092158,2024-06-03 14:30:00,103.51,110.58
79,89.0,NVDA,6.328779197884524,2024-06-03 14:30:00,113.45,120.63
10,73.0,AVGO,6.125977149729409,2024-06-03 14:30:00,133.04,141.19
78,11.0,NOW,6.120474642884138,2024-06-03 14:30:00,661.55,702.04
81,86.0,ORCL,6.009310198899699,2024-06-03 14:30:00,118.15,125.25
118,35.0,VRTX,4.848484848484843,2024-06-03 14:30:00,462.0,484.4
66,100.0,LULU,4.565485062536444,2024-06-03 14:30:00,308.62,322.71
10,93.0,AVGO,22.007992708406377,2024-06-10 14:30:00,142.63,174.02
1,87.0,ADBE,13.894558561688442,2024-06-10 14:30:00,460.54,524.53
79,115.0,NVDA,11.532933119134185,2024-06-10 14:30:00,118.27,131.91
81,80.0,ORCL,10.222116073561013,2024-06-10 14:30:00,125.61,138.45
0,119.0,AAPL,8.571720996878359,2024-06-10 14:30:00,195.41,212.16
97,107.0,SHOP,8.519236986744255,2024-06-10 14:30:00,61.86,67.13
75,109.0,MU,7.136377381312366,2024-06-10 14:30:00,132.28,141.72
5,120.0,AMAT,6.805530615909499,2024-06-10 14:30:00,222.76,237.92
76,65.0,NET,5.994665169170287,2024-06-10 14:30:00,71.23,75.5
77,111.0,NFLX,5.429132312524546,2024-06-10 14:30:00,636.75,671.32
46,20.0,GILD,9.40170940170942,2024-06-17 14:30:00,64.35,70.4
113,2.0,UA,5.87326120556414,2024-06-17 14:30:00,6.47,6.85
32,25.0,CSCO,5.8028792912513945,2024-06-17 14:30:00,45.15,47.77
57,113.0,INTU,5.70046843932193,2024-06-17 14:30:00,593.46,627.29
114,4.0,UAA,5.597579425113466,2024-06-17 14:30:00,6.61,6.98
29,45.0,CRM,5.441354292623939,2024-06-17 14:30:00,231.56,244.16
40,29.0,EW,5.030788892761721,2024-06-17 14:30:00,86.07,90.4
120,115.0,WDAY,4.665140240412136,2024-06-17 14:30:00,209.64,219.42
64,41.0,LNC,4.273504273504264,2024-06-17 14:30:00,30.42,31.72
104,24.0,T,4.206935758953943,2024-06-17 14:30:00,17.59,18.33
43,70.0,FDX,17.30219069639848,2024-06-24 14:30:00,255.17,299.32
92,71.0,ROKU,10.489510489510481,2024-06-24 14:30:00,54.34,60.04
34,120.0,DDOG,9.246112237998647,2024-06-24 14:30:00,118.32,129.26
105,117.0,TEAM,8.372264568477997,2024-06-24 14:30:00,162.68,176.3
68,124.0,MDB,8.166470357283078,2024-06-24 14:30:00,229.23,247.95
99,91.0,SNOW,7.611631972032416,2024-06-24 14:30:00,125.86,135.44
80,118.0,OKTA,6.771905742393047,2024-06-24 14:30:00,87.42,93.34
76,89.0,NET,6.556748466257681,2024-06-24 14:30:00,78.24,83.37
29,36.0,CRM,5.8695652173913055,2024-06-24 14:30:00,243.8,258.11
86,93.0,PLTR,5.542773478351807,2024-06-24 14:30:00,23.905,25.23
109,124.0,TSLA,20.69818181818182,2024-07-01 14:30:00,206.25,248.94
4,57.0,AMD,10.74784399536621,2024-07-01 14:30:00,155.38,172.08
71,100.0,META,7.78402110647896,2024-07-01 14:30:00,496.53,535.18
97,72.0,SHOP,7.29579698651865,2024-07-01 14:30:00,63.05,67.65
86,92.0,PLTR,6.709181962044046,2024-07-01 14:30:00,25.3399,27.04
105,106.0,TEAM,6.470554700416164,2024-07-01 14:30:00,175.41,186.76
10,113.0,AVGO,6.349404353520849,2024-07-01 14:30:00,160.33,170.51
68,126.0,MDB,6.258438567230558,2024-07-01 14:30:00,251.82,267.58
76,50.0,NET,6.233161890766597,2024-07-01 14:30:00,81.66,86.75
0,121.0,AAPL,5.667370396434428,2024-07-01 14:30:00,213.15,225.23
93,48.0,RNG,10.352187833511206,2024-07-08 14:30:00,28.11,31.02
65,44.0,LOW,9.15515728209155,2024-07-08 14:30:00,216.49,236.31
13,32.0,BABA,8.924672489082958,2024-07-08 14:30:00,73.28,79.82
42,87.0,F,8.665644171779148,2024-07-08 14:30:00,13.04,14.17
20,53.0,BK,7.855236824549701,2024-07-08 14:30:00,59.96,64.67
116,70.0,USB,7.663029687896482,2024-07-08 14:30:00,39.41,42.43
50,36.0,HD,7.467945870717488,2024-07-08 14:30:00,337.71,362.93
51,71.0,HOG,7.433903576982895,2024-07-08 14:30:00,32.15,34.54
55,37.0,ILMN,7.238778513612955,2024-07-08 14:30:00,108.72,116.59
87,84.0,PNC,6.664988356724781,2024-07-08 14:30:00,158.89,169.48
115,126.0,UNH,9.2721488479707,2024-07-15 14:30:00,518.65,566.74
19,69.0,BMY,6.217358865953742,2024-07-15 14:30:00,40.21,42.71
3,67.0,ALL,6.036046933591381,2024-07-15 14:30:00,165.34,175.32
116,109.0,USB,5.765595463137991,2024-07-15 14:30:00,42.32,44.76
95,65.0,SBUX,5.692599620493363,2024-07-15 14:30:00,73.78,77.98
93,88.0,RNG,5.051480051480053,2024-07-15 14:30:00,31.08,32.65
87,113.0,PNC,4.7035008335317965,2024-07-15 14:30:00,167.96,175.86
63,66.0,KR,3.987027851964892,2024-07-15 14:30:00,52.42,54.51
15,71.0,BBY,3.9831302717900723,2024-07-15 14:30:00,85.36,88.76
59,62.0,JNJ,3.6737152034261302,2024-07-15 14:30:00,149.44,154.93
73,69.0,MMM,22.221138845553813,2024-07-22 14:30:00,102.56,125.35
19,29.0,BMY,17.77568774982366,2024-07-22 14:30:00,42.53,50.09
106,121.0,TMO,12.809097148793283,2024-07-22 14:30:00,539.07,608.12
36,126.0,DHR,11.227842453251116,2024-07-22 14:30:00,246.53,274.21
93,108.0,RNG,9.317544406357104,2024-07-22 14:30:00,32.09,35.08
78,94.0,NOW,9.17448157442873,2024-07-22 14:30:00,757.1,826.56
119,78.0,WBA,8.29493087557604,2024-07-22 14:30:00,10.85,11.75
8,118.0,AON,8.200524510792812,2024-07-22 14:30:00,297.42,321.81
46,10.0,GILD,6.809688581314881,2024-07-22 14:30:00,72.25,77.17
51,60.0,HOG,6.139074774512656,2024-07-22 14:30:00,34.37,36.48
61,77.0,K,10.353313411847425,2024-07-29 14:30:00,56.89,62.78
62,53.0,KHC,9.398609851919005,2024-07-29 14:30:00,33.09,36.2
